NDA	0,104016503
RAT	0,103212284
LEA	0,102989227
CAN	0,102969571
HAS	0,102265616
NDS	0,102005722
NGA	0,101585497
HEL	0,101303565
HED	0,100735779
INC	0,100303999
USE	0,098855167
ESI	0,098683422
GTH	0,098670979
ASA	0,098470963
HET	0,098351859
NTS	0,098027137
HAV	0,097699006
HEW	0,097676969
THO	0,097601169
BUT	0,097520327
NAN	0,097327058
ASS	0,097193574
HEF	0,096426706
IES	0,096230845
RET	0,096170873
END	0,095394247
PAR	0,095208238
WER	0,094530266
CTI	0,094329457
REN	0,094038327
REC	0,093546154
CAL	0,093222249
ITS	0,093185528
REE	0,09262785
ENE	0,092548923
RST	0,092396226
EAL	0,092295144
ANA	0,091699625
NST	0,09145969
COU	0,091155207
TUR	0,091001904
MIN	0,09039574
ITY	0,090283406
YTH	0,090206672
HEY	0,090110096
ECA	0,089720756
OUL	0,089676448
LLE	0,08905518
ARD	0,08873473
ROU	0,088711432
ANC	0,088614412
OST	0,088554347
PRE	0,087696622
AGE	0,087636043
EFO	0,087508768
LES	0,087393517
SSI	0,086980739
EMA	0,086798768
ESO	0,086786932
TAT	0,086680551
ATH	0,086586823
WOR	0,086213357
UST	0,086100953
HEB	0,086056412
EWA	0,085949891
SHO	0,085707971
IND	0,085319425
SED	0,084308537
HOU	0,083874562
LLY	0,083862423
ULD	0,083749949
ASE	0,083454594
URE	0,083452073
ONO	0,083288358
ELE	0,083180506
ENC	0,08274499
NAT	0,082506899
EAD	0,082374396
WHE	0,082213225
ELL	0,082141838
BLE	0,081870107
KIN	0,081746965
ANS	0,081685032
TIC	0,081447291
ALI	0,081351065
SCO	0,081307971
ERO	0,081211021
WHI	0,08118756
CES	0,08082593
OWN	0,080496469
NTA	0,080424427
ACT	0,080206039
BER	0,08016556
VEN	0,07983325
TIM	0,079325273
DON	0,07888782
DAN	0,078721911
OSE	0,078712083
ICE	0,078703539
ISA	0,078680661
TON	0,07828175
DEN	0,078078162
NGS	0,077757992
UGH	0,077451034
NES	0,077269718
LAT	0,077071126
TAL	0,076828016
EDO	0,076766666
TEN	0,076647889
IME	0,076585349
EME	0,076332925
ACK	0,07626637
TES	0,076132162
PLE	0,075991278
OUS	0,075749288
OFF	0,07565493
TTO	0,075002287
CHI	0,074837264
ANI	0,074821226
ORM	0,074690124
NED	0,07434808
ENS	0,074292006
SHA	0,074084707
MOR	0,073925987
ISS	0,073894169
ITE	0,073697164
NGE	0,073565828
TIS	0,073462131
ORA	0,073380029
LLI	0,073222663
EDE	0,073067469
SSE	0,073002734
ADE	0,072925744
RIE	0,072688797
AID	0,07268163
EMO	0,07260408
RAL	0,072546886
SIT	0,072407145
OIN	0,07210453
HTH	0,071444907
TRE	0,0712564
ANY	0,071213259
AKE	0,071073729
ERN	0,071005796
MER	0,070863185
RIC	0,070682475
DIS	0,070678366
ISH	0,070605344
OUG	0,070603897
INI	0,070495695
ONG	0,070333171
NTR	0,070315686
ELI	0,070230268
WIL	0,070051612
LED	0,070015638
SAR	0,070005016
HOW	0,069667875
EDB	0,069199397
ICH	0,069140312
SPE	0,06908076
SEA	0,069011146
LIT	0,069002789
YIN	0,068911022
SAI	0,068872223
NDO	0,068772075
GIN	0,068712313
SHI	0,068588144
ORD	0,068414203
MON	0,068354231
ENA	0,06834347
NEW	0,068256138
POR	0,068007192
SER	0,067944231
IAL	0,067810981
ORI	0,067798305
TTE	0,067624808
MAR	0,067425072
EPR	0,067244806
ACH	0,067122434
HAR	0,067031414
YEA	0,066958065
TRI	0,06690666
CHE	0,066435801
TEA	0,066266297
UNT	0,066263052
OMP	0,066234361
WHO	0,065713545
TAR	0,065192752
OWE	0,064929379
RIT	0,064460247
DED	0,064275919
ORS	0,064173506
DAY	0,064036754
HEE	0,063968635
THR	0,063848434
EIR	0,063804219
OND	0,06366072
MES	0,063593745
EFI	0,063576937
HAD	0,063512366
NER	0,063303362
ELA	0,063253101
LET	0,06319467
LSO	0,0631597
RIS	0,063131873
IRE	0,062364165
ISI	0,062342431
MET	0,062151777
ARS	0,061855721
HIC	0,061804573
CEN	0,061630773
ARI	0,061592348
FIN	0,061540874
TOB	0,061403724
NSI	0,061371346
LAS	0,061371089
OPE	0,061215194
LAR	0,061052739
DES	0,060955673
FTE	0,060927333
NIT	0,060786262
SEN	0,060769267
ANG	0,060757618
SOM	0,060450637
ABO	0,06024726
SIO	0,060206617
TWO	0,060206453
IAN	0,060141766
EIS	0,060119915
TSA	0,060089124
NGI	0,060031626
UNI	0,059936241
SES	0,059817604
REP	0,059794866
RAC	0,05974848
TOP	0,059389442
ABL	0,059307175
ETI	0,058953179
EBE	0,058925516
EHA	0,058659061
NOW	0,058612115
ONI	0,058555061
VES	0,058407641
FIR	0,058329296
ERC	0,058282491
OFA	0,058274997
ACE	0,058240401
SAL	0,0580444
GET	0,057671494
APP	0,057574871
ANE	0,057543893
RSA	0,057442671
NOF	0,057404223
HEH	0,057179322
GRE	0,057121754
WIN	0,057111786
CAR	0,056994456
ETE	0,056986496
MAT	0,056905607
CHO	0,056823434
LAY	0,056790635
SWE	0,056152232
ESP	0,05610517
PRI	0,056068682
TIV	0,056022693
ROF	0,056012889
GRA	0,055961344
LLO	0,0559521
COR	0,05593291
EAC	0,055911153
NIS	0,055880946
DIT	0,055750473
GAN	0,055631976
GTO	0,055574642
ENO	0,055502647
BOU	0,055450659
OBE	0,055405137
ESH	0,055199309
TOS	0,055043974
ERY	0,055033376
RMA	0,054996258
NGO	0,054984119
EWI	0,054950386
ARA	0,054918894
RTO	0,054807424
REL	0,054787534
OMA	0,054583853
ALA	0,054546969
ASI	0,054330845
TST	0,054212395
UTT	0,054175978
IRS	0,054151092
YAN	0,054145
LLA	0,05413132
SFO	0,054102723
ORK	0,054014527
ETT	0,053926425
LTH	0,053913959
SID	0,053903104
ASO	0,053750687
SWI	0,053749403
ITA	0,05361823
SET	0,053550578
TWA	0,053477883
ERM	0,053402573
EPA	0,053394193
RON	0,053386116
TIT	0,05337428
AFT	0,053364755
DRE	0,053143846
TLE	0,053095523
MIL	0,053052966
DBY	0,053036204
ALE	0,052992807
PEN	0,052715544
BEC	0,052662202
MBE	0,052524165
TOA	0,052510322
HEG	0,052476216
SCH	0,052332764
SIS	0,052239712
RTI	0,052211932
HEO	0,052176822
LOW	0,052038389
LIS	0,051990976
OLL	0,051852427
WAR	0,051794229
ALT	0,051767126
ELO	0,051755804
TRO	0,051628669
CAT	0,051391185
MED	0,051386026
LIC	0,051342932
HIL	0,051243158
ILE	0,051235314
THT	0,051230272
REM	0,051191076
RRE	0,051189792
AYS	0,051122723
OLI	0,051089644
RSO	0,051027898
NSA	0,050801199
OMM	0,050683239
OLD	0,050563669
CRE	0,050068087
ATA	0,050005057
ISE	0,049937895
CIA	0,049544096
POS	0,049425109
GER	0,049407414
SMA	0,049130034
UTI	0,049104939
STS	0,049050033
SEC	0,049043053
SBE	0,049015623
ENI	0,048713101
SRE	0,048684364
LON	0,048679788
ISC	0,048628407
NSE	0,048430469
NOR	0,048307443
BEE	0,04821878
ANO	0,048177321
NCO	0,048096152
FER	0,048050396
ITT	0,047869383
SNO	0,047806189
EPO	0,047735292
EON	0,047717784
EDS	0,0475649
EAM	0,047551034
ESC	0,047529673
FIC	0,047468861
ECH	0,047346746
WAY	0,04732032
VED	0,047315767
IKE	0,047305683
ALO	0,047248232
YOF	0,047187513
ASH	0,047043757
OTE	0,046880509
OOK	0,04668787
ETA	0,046606444
ERF	0,046428022
ONC	0,046338635
EMI	0,046287978
ECI	0,04604307
ATS	0,046041903
ERV	0,046010084
RSI	0,045934238
SST	0,045871511
ILI	0,045812123
EED	0,045655224
ARY	0,045579401
SSO	0,045546532
MTH	0,0454578
VEL	0,045428222
DAT	0,045319577
MEA	0,045201197
ESU	0,045198955
URI	0,045175447
PAN	0,045122432
RCH	0,044970646
UTH	0,044970483
SPO	0,044907452
WOU	0,044901336
FFE	0,04487582
SEL	0,044863331
REI	0,044767525
RGE	0,044743644
RSE	0,04471423
TOM	0,044669268
USI	0,044619357
EGA	0,044370318
SAS	0,044353276
SSA	0,044301498
ATO	0,044189585
ERW	0,044080075
OOD	0,044038499
AMA	0,043977383
SAT	0,043969399
ECE	0,043957843
MPL	0,04395705
TSO	0,043884658
GEN	0,0437635
ARR	0,043618484
DEA	0,04356904
SCA	0,043522958
DOF	0,043495458
UAL	0,043478487
DBE	0,043395264
EWO	0,043356698
NSO	0,043349835
RTE	0,04333933
VIN	0,043228187
ADI	0,043211099
NDW	0,043197045
NDH	0,043173467
EDF	0,043146458
SWH	0,043055531
SEE	0,042984517
TOC	0,042877832
TCH	0,042771825
EWH	0,042523626
EBA	0,042293869
ONL	0,042183542
TEM	0,042158377
DWI	0,041787573
ERR	0,041730682
LEC	0,04165005
LAC	0,041589261
EOP	0,041569301
TEL	0,041475386
AMI	0,041327919
EHE	0,0413035
DFO	0,041274903
IEN	0,041266943
UCH	0,041212433
NDC	0,04121143
ELY	0,041169479
DST	0,041102411
ICI	0,041084062
EDW	0,040720517
AUS	0,040617521
NFO	0,040575431
NTT	0,04057277
NNE	0,040516206
EWE	0,040470124
SUR	0,040451052
EXP	0,040431792
BET	0,040313015
KET	0,040248701
INF	0,040223069
ETR	0,04019006
YTO	0,040153642
RDE	0,040124532
RCE	0,039962007
OMT	0,03995365
EVI	0,039911116
VET	0,039898206
PEC	0,039811201
RAI	0,039799762
ARL	0,039670644
YST	0,039652995
SOU	0,039643541
HIM	0,039623955
REF	0,039470324
LIK	0,039321667
GES	0,039316951
CTO	0,039313356
URN	0,0392461
FOU	0,039208399
LLS	0,039174386
RNE	0,039142591
WHA	0,039090789
TOW	0,039082035
NDR	0,039061608
DAS	0,038954294
SSU	0,038951796
SPR	0,038884167
OPL	0,03887819
RAD	0,038696967
ESW	0,03864841
ONF	0,038594368
COL	0,038593994
OMI	0,038587294
DUC	0,038466019
MOS	0,038433617
ARK	0,038415969
TAI	0,03839057
ICK	0,038366011
HOS	0,038221766
ULT	0,038215369
EMB	0,038163661
IGN	0,038079504
HOO	0,038013649
TOO	0,037955545
NEA	0,037932223
ITW	0,037746774
PPE	0,03770284
FFI	0,037634277
ULA	0,03761252
NAM	0,03757741
MIS	0,037479153
CED	0,037435242
LOS	0,037408255
GAM	0,037403703
NAS	0,037391891
REG	0,037298326
LIE	0,037228433
OLO	0,037220986
TWE	0,037054072
ANN	0,037035046
TOD	0,036926448
AIL	0,036890357
OTA	0,036882723
ISO	0,036876
AYE	0,03683419
TCO	0,036798893
GRO	0,036785073
CAM	0,036752157
EFE	0,036724237
ONW	0,036576443
BEA	0,036550484
NGL	0,036541963
WEE	0,036466724
EDU	0,036272381
REW	0,03615902
AGA	0,036111117
TIL	0,036081539
ODE	0,036024672
ORY	0,03599248
ERB	0,035981905
BAC	0,035968762
LEN	0,035866466
NLY	0,035866092
IMP	0,035854724
ARO	0,035781539
EHI	0,035733589
AMP	0,035724905
MPA	0,035716944
SPA	0,035671703
IVI	0,035639837
ICT	0,035553182
STT	0,035495358
NET	0,035443323
RTA	0,035378332
HRE	0,035345463
ERH	0,03531271
EET	0,035157843
ROW	0,035075623
SOR	0,035038949
EPE	0,034882634
TIE	0,034777537
NCH	0,034770067
TRU	0,034769436
MAL	0,034736241
CTE	0,034733953
NDM	0,034647298
ATC	0,034609316
FAC	0,034551165
TWI	0,034540146
ORC	0,034514981
DCO	0,034474875
NDP	0,03442898
FRE	0,0344287
OFS	0,034374867
ARG	0,034374003
IMA	0,034345687
DEC	0,034335065
ENG	0,034319027
RIA	0,034307285
OWI	0,034245749
EIT	0,034238605
POL	0,034083948
KED	0,034037819
INN	0,034014194
BLI	0,03397068
DOW	0,033939749
ETW	0,033927656
CLU	0,033926325
HOL	0,033908373
AIR	0,033907393
RRI	0,033892382
RIG	0,03388629
SLA	0,033884422
ROP	0,033865676
OFI	0,033674531
TOH	0,033666454
NON	0,033633211
OOL	0,033608653
ISP	0,033580103
MAK	0,033534067
REV	0,033528861
EQU	0,033520761
LYT	0,033516839
JUS	0,033451334
LYA	0,033434153
OLE	0,033432378
CIT	0,033404599
PEA	0,033376655
VEA	0,033344323
KNO	0,03332476
OCA	0,033312434
TAK	0,033303984
ACC	0,033277067
CER	0,033235071
ADA	0,033227787
SUP	0,033211329
NGW	0,033210559
PEO	0,033204583
DSO	0,033136253
RDI	0,033125024
TOU	0,033083308
CAU	0,033064936
ROV	0,033028098
TFO	0,032950687
STU	0,032905119
PIN	0,032851683
TLY	0,032736571
IED	0,032625078
UES	0,032622837
TSI	0,032620456
AWA	0,032541154
LER	0,032529972
WEL	0,032485291
EPL	0,032362942
HOR	0,032361028
ERP	0,032343169
HRO	0,032292162
UTE	0,032243558
OSS	0,032241247
TBE	0,032233497
TYO	0,032163417
TOG	0,032145511
HEU	0,032095554
BYT	0,032050149
NGF	0,032048421
NGH	0,031994005
HAL	0,031890869
BAN	0,031849759
ISM	0,031842242
ROL	0,031797981
ATU	0,031771835
SAM	0,031701638
HOM	0,031678014
DHI	0,03167708
ILD	0,031586737
GAI	0,031582184
RDS	0,03153839
EDH	0,031536966
INO	0,031507178
EGO	0,031393164
EGI	0,031363166
LLT	0,031338164
ARC	0,031331254
RAM	0,031209699
OTO	0,031131915
CLE	0,03109335
DHE	0,031061765
ACO	0,030970931
ORL	0,030925549
CAS	0,030901948
RIV	0,03089847
OFC	0,03087865
ORN	0,030855002
RNA	0,030826125
URS	0,03080822
AVI	0,030799419
NAR	0,030544123
UBL	0,030486322
TTI	0,030431673
MEM	0,030329914
AMO	0,030319992
RME	0,030297605
QUI	0,030278486
QUE	0,030236209
NEE	0,03023182
NDF	0,030206678
INH	0,030144815
INK	0,030143835
EHO	0,030129828
NCL	0,0300657
OCK	0,030020435
VIC	0,030001456
RTS	0,029999098
ETS	0,029964899
LEG	0,029903433
CLA	0,029887815
TSE	0,029852682
EOR	0,029821213
NCI	0,029813253
SLI	0,029799666
ERG	0,029770112
DID	0,02972396
RCO	0,029706405
BAS	0,029637538
LOC	0,029595682
EBU	0,029592553
HIG	0,029576259
ASP	0,029513579
EXT	0,029510287
EGR	0,029502304
DIA	0,029492429
TAB	0,029461311
BRI	0,029371317
CEI	0,029341203
RAS	0,029325305
DAL	0,029272126
ALC	0,029245607
RUN	0,029233398
PPO	0,029215983
OFH	0,029213765
CKE	0,029206622
ATW	0,029205665
CEA	0,029165792
OTT	0,029150688
BAL	0,029122115
NSH	0,029115765
MAI	0,029113547
DAR	0,029104373
ASB	0,029103439
RFO	0,029090856
VIS	0,029088849
OWA	0,029051917
UDE	0,029048392
RSH	0,029012208
IFI	0,029002474
LOO	0,028894785
HIT	0,0288692
UAR	0,028840043
CET	0,028828744
OVI	0,028729319
NDB	0,02870978
TOL	0,028702613
UTO	0,028685642
LEM	0,028639116
BRO	0,028625786
VID	0,028620977
RIO	0,028597983
UCT	0,028556196
TRY	0,028525965
EFR	0,028476615
SDE	0,028452267
DHA	0,028399998
BEL	0,028393112
BIL	0,028390707
TAS	0,028301648
SUC	0,028297772
EBO	0,028275899
ORO	0,028249636
SEV	0,028225965
MIT	0,028199679
YCO	0,028135948
NWH	0,028068062
NEO	0,028059635
RVI	0,028052562
DEV	0,028037061
EUN	0,027999359
WAN	0,02799385
SIG	0,027989648
THS	0,027978279
ASC	0,027975758
DSA	0,027906798
TAC	0,027876217
EMP	0,027799017
ANK	0,027793134
RKE	0,027777703
NHE	0,027733045
NME	0,027698542
NRE	0,027689717
ROS	0,027676738
NGC	0,027675664
MAY	0,027646063
UNC	0,027643635
NIC	0,027524251
NNI	0,027506113
URA	0,027503708
FUL	0,027494581
OCO	0,027456786
OSI	0,027444413
DEF	0,027386075
NGR	0,027373936
TEC	0,027355237
SAY	0,027246241
NBE	0,02722857
YRE	0,027155758
NTL	0,027050147
DGE	0,027038218
SAC	0,027016625
SFR	0,027004485
TSH	0,026982355
ISN	0,026980371
LDI	0,026955579
ARM	0,026950956
CUR	0,026940195
EAG	0,026913022
NDL	0,026901816
ELD	0,026872052
SMO	0,026871095
ORG	0,026861384
LLB	0,026760629
DEL	0,026669702
POI	0,026667507
IAT	0,02657518
URT	0,026575086
KER	0,026574059
SOL	0,026503769
TMA	0,026501084
MUS	0,026495435
BEI	0,026361764
QUA	0,026348691
LYS	0,026331719
DWA	0,026285964
NMA	0,02624978
HIP	0,026170782
ROD	0,026096874
EFA	0,026095029
INV	0,02608317
ISL	0,026028334
PON	0,0260207
YON	0,025921626
PAS	0,025920039
LIA	0,025918988
REO	0,025901737
LIF	0,025836325
TIA	0,025712506
CRI	0,025706646
NSU	0,025704172
RLY	0,025704125
LBE	0,025696071
OHA	0,025690959
NDD	0,025661265
HAM	0,025563661
EPT	0,025550075
EBR	0,025514287
BES	0,025482539
NGP	0,02539502
YHA	0,02536626
TME	0,025344759
LEF	0,025337593
ADD	0,025336729
OFM	0,025322115
MAD	0,02531719
DMA	0,025302342
DUR	0,025273255
MME	0,02526882
MAS	0,025264968
IZE	0,025242557
ICS	0,025238915
YBE	0,02520705
DNO	0,025202404
EGE	0,02518555
GAT	0,02517306
DDE	0,025161201
CUL	0,025132651
UTA	0,025050198
MEO	0,025020737
LCO	0,024982569
VAL	0,024947879
ATR	0,024938915
ECU	0,024888841
GED	0,024856182
NDU	0,02484619
YAR	0,024839117
DET	0,024838883
ISF	0,024837179
OFP	0,024811851
SPI	0,024789043
ROT	0,024687401
ROB	0,024661395
PED	0,024619025
LDE	0,024582864
OTI	0,02458228
EEK	0,024570211
DEM	0,024569791
BEF	0,024562718
MOV	0,024516215
ELS	0,024422277
IOU	0,024384786
SWA	0,024369939
ERL	0,024363822
IMI	0,024345754
FAM	0,024336976
NEX	0,024311461
LOF	0,024307585
FAN	0,024230969
OES	0,02420585
SCR	0,02419175
ISW	0,024176459
ULL	0,024172701
ERD	0,024170203
INM	0,024074373
SOC	0,02405962
RNI	0,02403952
EEL	0,024023319
APA	0,023909724
MIC	0,023878513
DEP	0,023856872
RDA	0,023845434
PIT	0,023827738
OGR	0,023817514
SUN	0,023781376
ESF	0,023737512
IDA	0,023700511
GAR	0,023689796
CKS	0,023664467
RAG	0,02362952
GEO	0,023593733
GOO	0,023593033
LUD	0,023592612
NHI	0,023589461
IFE	0,023587733
BRA	0,023586006
DDI	0,023526197
PAT	0,023508829
CEO	0,023489756
NGB	0,02347017
KES	0,023453806
YER	0,023437068
NWA	0,023436017
DRA	0,023410175
LYI	0,023408564
ODU	0,023406276
PUB	0,023378613
INU	0,023365797
ORR	0,0233513
AYA	0,023261984
LOR	0,023238639
TTL	0,023225706
HON	0,02319781
SAB	0,023172201
NHA	0,023169913
LDB	0,023142016
LIV	0,023138351
EDR	0,023124344
SEO	0,023116151
OAD	0,023107046
RMO	0,023106649
DLE	0,023084519
ECR	0,023060521
UDI	0,023044133
GON	0,023019434
ALF	0,02301096
DIE	0,023005778
RWA	0,023001015
LST	0,022979095
LIG	0,022955423
RID	0,022953439
RMI	0,022947743
OFE	0,022945035
URC	0,022942981
SIC	0,022915107
APE	0,022912353
AYI	0,022867695
BOT	0,022851844
EYE	0,022842739
FRI	0,022826001
ILA	0,022808773
RYO	0,022784308
ADO	0,022761594
ALM	0,022730779
SAG	0,0226762
NWI	0,022653929
WED	0,022620359
NNO	0,022594307
ABI	0,022588307
RVE	0,022481016
EES	0,022470114
AKI	0,022438459
FIE	0,02236434
BOR	0,022359134
DOU	0,02233579
EEP	0,022335019
DIF	0,022311208
TET	0,022263025
ORP	0,022210196
ITO	0,022196423
AYT	0,022193108
ONH	0,022185311
OBA	0,022173428
TUD	0,022170417
VIE	0,02214803
NYO	0,022145018
SBU	0,022117238
DIC	0,022094244
DRI	0,022053718
OFO	0,022040948
OAN	0,022008242
RYA	0,021978758
RUS	0,021965919
XPE	0,021963935
NCA	0,021955694
NVE	0,021954527
ILY	0,021950371
HOT	0,021945936
NAG	0,021928871
UTS	0,021903215
LRE	0,021865817
RAP	0,02185767
ECL	0,021843453
DSE	0,021838971
OUP	0,021826389
LEO	0,021812989
UPP	0,02177977
ROA	0,021773817
NAD	0,021762868
BUS	0,021754511
NTW	0,021735275
ALP	0,021726591
URR	0,021706351
YFO	0,021661343
OMO	0,0216482
ONM	0,021638092
NTU	0,02161435
OWS	0,021612389
IFF	0,021574338
RSW	0,021545461
ASW	0,021543616
ASN	0,0215227
HAP	0,021521719
CCE	0,021513082
CRO	0,021477154
IER	0,021473863
CCO	0,021440223
CAP	0,021425633
LEV	0,021420077
TSW	0,0213845
KEN	0,021366828
OKE	0,021349226
OWT	0,021329897
ASM	0,021320839
NGM	0,021230309
CTS	0,021211073
NOU	0,021204257
PUT	0,0211839
REB	0,021183364
TTA	0,021179932
EDM	0,021179582
LIO	0,021140106
NEY	0,021097152
ONB	0,021074275
SFI	0,021068812
TAG	0,021008093
EEM	0,021004521
UMB	0,020986032
CRA	0,020951412
ANU	0,020949825
SWO	0,020917446
WEV	0,020872905
EIG	0,020871761
SSH	0,020867255
EUS	0,02085535
EYO	0,020851941
SIM	0,020837794
GLE	0,020802568
ROC	0,020790405
CIE	0,02075987
LOG	0,020727655
REH	0,020720208
WTH	0,020720161
SLO	0,020702233
EER	0,020678375
IFT	0,02067471
HEV	0,020669924
FIT	0,020663691
TUA	0,020655474
EPU	0,020618729
GOV	0,020607547
GOT	0,020582615
CIN	0,02057776
INW	0,020571223
INP	0,020560555
WES	0,020553808
AGO	0,020502917
AMS	0,020483681
SAP	0,020481604
ITU	0,020415048
OAC	0,020404427
OPP	0,020391144
ETU	0,020379915
WAT	0,020375293
SUS	0,020374802
LAI	0,020349263
ARN	0,020332175
EEA	0,020325919
ITC	0,020317865
ISR	0,020296108
TCA	0,020295711
RLD	0,020289151
ALR	0,020249232
ASK	0,020219725
CTU	0,020175137
LTO	0,020173339
OGE	0,020158422
OOT	0,020156905
EAP	0,020122775
PTI	0,020087198
EDP	0,0200854
FEA	0,02006369
FIL	0,020057994
TWH	0,020034673
NGU	0,020029443
EMS	0,019971829
VEB	0,019966997
UIL	0,019962445
MOT	0,019934945
ROO	0,019931233
RPR	0,019927124
RLI	0,019917857
MPO	0,019876093
ISB	0,019855923
ELF	0,01984766
DFR	0,019846329
SEI	0,019840236
OON	0,019838952
SLE	0,019836571
MOU	0,019811686
NEV	0,019808651
NEC	0,019793734
CLO	0,019791796
IEL	0,019787384
LOT	0,019785306
USA	0,019767705
APR	0,019692092
EDC	0,01968098
RER	0,019666809
LEI	0,019666366
FRA	0,019662234
WEA	0,019643348
NEN	0,019639029
ALW	0,019637302
ESB	0,019616782
BAR	0,019614448
EYA	0,019591197
NEI	0,019548103
NSW	0,019527793
ELP	0,01950886
OLA	0,019482551
EAK	0,019454818
FEN	0,019445667
ESN	0,01944457
RYT	0,019443426
ORH	0,01938308
ANB	0,019367813
LSA	0,019338912
FAR	0,01929255
GIV	0,01929192
PIC	0,019269952
CEP	0,019263579
TOE	0,019237527
DPR	0,01920223
RIM	0,019201973
EAB	0,019200222
PAC	0,019185702
LTI	0,019068676
HOF	0,019041013
ASU	0,019019816
SAF	0,019017295
EWS	0,019009988
STW	0,018973827
EEX	0,018970512
ATM	0,018964886
MPE	0,018908066
TBA	0,018868707
TEE	0,018859299
INB	0,018856964
EAV	0,018853813
DWH	0,01882664
NOM	0,018766831
MUN	0,018759711
ENH	0,018741549
RRO	0,018699856
PET	0,018693062
NSP	0,01868788
MTO	0,018686456
AGR	0,018685172
LEW	0,018674644
RHA	0,018673103
LVE	0,018661454
ALB	0,018606314
ODO	0,018603443
TUN	0,018514523
LWA	0,018509224
GUE	0,018508734
DCA	0,018466247
RAR	0,018465313
RWH	0,018453151
PAI	0,018439377
HOP	0,018434965
ROG	0,018434452
NFR	0,018425487
FAL	0,018407302
ONN	0,018403263
INL	0,018344739
SEP	0,018342007
BAT	0,018324452
SMI	0,018321628
VEM	0,01828395
CUS	0,018254069
EPI	0,018232988
WAL	0,01822951
DSH	0,018211605
LAB	0,018211021
THC	0,018201287
APO	0,018189871
AAN	0,018162838
ODI	0,018162581
FOL	0,018158169
GOF	0,018141338
SQU	0,018094088
SFA	0,018072191
BUR	0,018053796
NAC	0,018023098
RGA	0,018001644
VIL	0,017943119
NGD	0,017935416
OCI	0,017921176
HIR	0,017916717
RHE	0,017912842
USS	0,0179025
EFU	0,017902196
YWI	0,017898648
ESM	0,017890734
YWA	0,017881093
NPR	0,017874837
UME	0,017855251
ODA	0,017839423
OSA	0,017777163
DRO	0,017745951
GHE	0,017733486
GHI	0,017713736
OPR	0,017710818
VAN	0,017697885
LDS	0,017696228
KAN	0,017681894
BEG	0,017663218
RPO	0,017650542
ORW	0,017638753
ISD	0,017628342
DMI	0,01762477
GOI	0,017607775
FUN	0,017588586
OAR	0,017578525
OFR	0,017558075
ONP	0,017532162
RIB	0,017523105
IDI	0,017521097
RWI	0,017520163
LOP	0,017494508
HTO	0,017486804
EDD	0,017484259
STP	0,017454238
MAG	0,017441165
SNE	0,017439601
SEM	0,017434255
